U2af2	chr7	+	5068732	5068796
U2af2	chr7	+	5075140	5075227
U2af2	chr7	+	5075140	5075239
RP23-42I13.2	chr7	+	105640761	105640857
Ankrd27	chr7	+	35600314	35600425
Ankrd27	chr7	+	35603554	35603614
Ankrd27	chr7	+	35607100	35607179
Ankrd27	chr7	+	35622304	35622349
Ankrd27	chr7	+	35636230	35636309
Mat2b	chr11	-	40680655	40680769
Mat2b	chr11	-	40684681	40684834
Dnajc15	chr14	-	77844395	77844472
Got1	chr19	-	43504775	43504926
Pdcd6ip	chr9	-	113678305	113678429
Lsm5	chr6	-	56703005	56703033
Lsm5	chr6	-	56703005	56703409
Lsm5	chr6	-	56703313	56703409
Lsm5	chr6	-	56703317	56703409
Tma7	chr9	-	109082170	109082226
Eno1	chr4	+	150241044	150241140
Eno1	chr4	+	150247450	150247652
Eno1	chr4	+	150247830	150247939
Wasf1	chr10	+	40920247	40920408
Cdc25a	chr9	+	109881472	109881577
Xpo4	chr14	-	57643081	57643223
Xpo4	chr14	-	57643334	57643489
Hnrnph1	chr11	+	50381458	50381597
Hnrnph1	chr11	+	50385140	50385190
Anapc10	chr8	+	79713152	79713279
Anapc10	chr8	+	79729129	79729250
Nup153	chr13	-	46683882	46684236
Nup153	chr13	-	46689058	46689250
Rnf10	chr5	-	115249396	115249522
Rnf10	chr5	-	115259493	115259546
Fam136a	chr6	+	86366609	86366750
Fam136a	chr6	+	86366609	86366893
Hnrnpl	chr7	+	28810671	28811168
Hnrnpl	chr7	+	28817334	28817404
Hnrnpl	chr7	+	28818460	28818532
Fam162a	chr16	-	36046378	36046487
Myl6	chr10	-	128492601	128492745
Myl6	chr10	-	128492938	128493045
Myl6	chr10	-	128493333	128493353
Myl6	chr10	-	128493538	128493566
Hsd17b12	chr2	-	94045360	94045442
Hsd17b12	chr2	-	94117429	94117476
Ankrd13a	chr5	+	114800704	114800812
Dag1	chr9	-	108242888	108243023
Dag1	chr9	-	108253100	108253157
Dag1	chr9	-	108253100	108253157
Dag1	chr9	-	108253100	108253157
Apaf1	chr10	-	91036909	91037035
Med28	chr5	+	45522435	45522502
Med28	chr5	+	45523421	45523534
Gga2	chr7	-	122002666	122002747
Hnrnpdl	chr5	-	100035634	100035739
Hnrnpdl	chr5	-	100036103	100036195
Hnrnpdl	chr5	-	100036480	100036651
Hnrnpdl	chr5	-	100037812	100037981
Fdps	chr3	-	89100920	89101136
Ints13	chr6	-	146553983	146554214
Ints13	chr6	-	146561728	146561857
Fastk	chr5	-	24443276	24443456
Ppp1r8	chr4	-	132829372	132829437
Ppp1r8	chr4	-	132830624	132830769
Dhx9	chr1	-	153483739	153483872
Srsf11	chr3	-	158016321	158016453
Srsf11	chr3	-	158024122	158024231
Hsf2	chr10	+	57509060	57509114
Ints8	chr4	-	11211881	11211932
Rhot1	chr11	+	80251042	80251126
Rpa1	chr11	-	75310132	75310265
Rpa1	chr11	-	75339712	75339775
Rpa1	chr11	-	75342143	75342194
Aldh7a1	chr18	-	56542224	56542322
Aldh7a1	chr18	-	56542252	56542322
Nbr1	chr11	+	101572461	101572572
Nbr1	chr11	+	101577193	101577251
Nbr1	chr11	+	101577931	101578037
Nbr1	chr11	+	101577931	101578037
Gab1	chr8	-	80776160	80776250
Eif4e	chr3	+	138546320	138546427
Eif4e	chr3	+	138547658	138547754
Eif4e	chr3	+	138550262	138550326
Erp44	chr4	-	48236872	48236988
Erp44	chr4	-	48243476	48243549
Cops2	chr2	-	125834753	125834836
Wtip	chr7	-	34118936	34118999
Wtip	chr7	-	34125484	34125586
Fbxo5	chr10	-	5800255	5800435
Ccdc58	chr16	+	36082690	36082816
Ccdc58	chr16	+	36085016	36085163
Spg21	chr9	+	65481860	65481968
Acads	chr5	-	115117564	115117728
Topbp1	chr9	+	103336063	103336166
Topbp1	chr9	+	103344790	103344954
Bag1	chr4	-	40941524	40941638
Senp3	chr11	-	69674046	69674097
Senp3	chr11	-	69677089	69677167
Spop	chr11	+	95481913	95482091
Naa15	chr3	+	51436214	51436299
Naa15	chr3	+	51446646	51446766
Cbx6	chr15	-	79833511	79833578
Eif4a1	chr11	-	69668195	69668333
Eif4a1	chr11	-	69670927	69670976
Eif4a1	chr11	-	69670927	69671101
Hjurp	chr1	-	88267947	88268026
Pacsin2	chr15	-	83379683	83379806
N4bp2l2	chr5	-	150647000	150647077
N4bp2l2	chr5	-	150647459	150647548
Aspscr1	chr11	+	120701480	120701562
Aspscr1	chr11	+	120703602	120703665
Ccs	chr19	-	4834172	4834310
Lsm4	chr8	+	70676554	70676596
Lsm4	chr8	+	70677757	70677876
Lsm4	chr8	+	70677777	70677858
Lsm4	chr8	+	70677777	70677876
Actr3	chr1	-	125416255	125416380
Actr3	chr1	-	125418248	125418304
Actr3	chr1	-	125418248	125418304
Pagr1b	chr7	-	127015247	127015469
Tln1	chr4	-	43554277	43554338
Ndufaf2	chr13	-	108081352	108081393
Rnf149	chr1	-	39555477	39555670
Srrm2	chr17	+	23806931	23807202
Srrm2	chr17	+	23821920	23822015
RP24-482A24.5	chr2	+	156865256	156865360
Fam64a	chr11	+	72044980	72045258
Pole2	chr12	-	69208916	69208971
Mrpl23	chr7	+	142535004	142535127
Rsu1	chr2	-	13241744	13241795
Slc6a6	chr6	+	91698988	91699032
Hspa9	chr18	-	34939342	34939437
Hspa9	chr18	-	34952676	34952735
Cbx5	chr15	-	103215021	103215121
Serbp1	chr6	+	67272138	67272228
Serbp1	chr6	+	67272156	67272228
Serbp1	chr6	+	67272156	67272228
Serbp1	chr6	+	67272156	67272232
Rac1	chr5	-	143509596	143509653
Hcfc1r1	chr17	+	23674534	23674675
Stmn2	chr3	+	8541840	8541936
Fntb	chr12	+	76773257	76773393
Ktn1	chr14	+	47710841	47710901
Ktn1	chr14	+	47716873	47716960
Ktn1	chr14	+	47725928	47726000
RP23-461C4.3	chr11	+	102254953	102256021
Aff4	chr11	+	53380585	53380672
Isy1	chr6	-	87833641	87833684
Isy1	chr6	-	87833641	87833726
Cnot7	chr8	-	40495804	40495915
Stt3b	chr9	-	115280410	115280519
Mrps5	chr2	+	127598185	127598276
Bzw2	chr12	-	36129991	36130168
Bzw2	chr12	-	36129991	36130168
Bzw2	chr12	-	36134890	36134955
Mnd1	chr3	-	84104934	84105049
Mnd1	chr3	-	84104934	84105049
Mnd1	chr3	-	84116426	84116501
Nme4	chr17	-	26093616	26093729
Nme4	chr17	-	26093858	26093960
Smc4	chr3	+	69007188	69007367
Smc4	chr3	+	69007263	69007367
Smc4	chr3	+	69030242	69030432
Eny2	chr15	+	44430690	44430794
Umps	chr16	-	33963771	33963925
Patz1	chr11	+	3306287	3306360
Tmco1	chr1	+	167316242	167316289
Csnk1d	chr11	-	120964947	120965010
H13	chr2	+	152703994	152704194
Gtf2f1	chr17	-	57009687	57009760
Ptbp1	chr10	+	79856338	79856534
Ptbp1	chr10	+	79856503	79856534
Ptbp1	chr10	+	79858951	79858981
Ptbp1	chr10	+	79862013	79862047
Klhdc4	chr8	-	121797833	121798236
Klhdc4	chr8	-	121801138	121801214
Klhdc4	chr8	-	121813706	121813843
Klhdc4	chr8	-	121821781	121821873
Klhdc4	chr8	-	121821781	121821997
Npm1	chr11	-	33156002	33156104
Npm1	chr11	-	33160827	33160921
Ctnnal1	chr4	-	56812510	56812594
Arhgap1	chr2	+	91651763	91651823
Arhgap1	chr2	+	91670145	91670274
Tk1	chr11	-	117824670	117824781
Tk1	chr11	-	117825600	117825632
Dhx32	chr7	-	133724399	133724549
Ggnbp2	chr11	-	84854254	84854380
Emc8	chr8	-	120658527	120658622
Emc8	chr8	-	120658551	120658622
Emc8	chr8	-	120659958	120660187
Emc8	chr8	-	120660493	120660670
Emc8	chr8	-	120660783	120660860
Emc8	chr8	-	120660834	120660860
Ppp4r1	chr17	+	65783623	65783668
Ppp4r1	chr17	+	65783623	65783668
Tpp1	chr7	-	105751589	105751729
Tpp1	chr7	-	105751959	105752053
Tpp1	chr7	-	105751981	105752053
Tpp1	chr7	-	105751981	105752053
St14	chr9	-	31106488	31106524
Rpl12	chr2	+	32963496	32963583
L3mbtl2	chr15	+	81676257	81676392
L3mbtl2	chr15	+	81684713	81684948
Cryzl1	chr16	-	91714748	91714826
Tmem134	chr19	+	4127056	4127121
Tmem134	chr19	+	4127056	4127132
Car2	chr3	+	14895021	14895140
Setd2	chr9	+	110599118	110599253
Setd2	chr9	+	110609997	110610049
Chchd5	chr2	+	129130177	129130318
Flna	chrX	-	74228085	74228238
Flna	chrX	-	74228759	74228921
Flna	chrX	-	74232966	74232990
Cops9	chr1	-	92639686	92639759
S100a11	chr3	+	93524050	93524199
Phf3	chr1	-	30829842	30831559
Phf3	chr1	-	30829842	30831559
Phf3	chr1	-	30837104	30837266
Phf3	chr1	-	30837104	30837266
Phf3	chr1	-	30862986	30863255
Cbfa2t2	chr2	+	154521150	154521236
Cbfa2t2	chr2	+	154528836	154528905
Armc8	chr9	-	99523138	99523339
Nup98	chr7	-	102157051	102157168
Nup98	chr7	-	102169362	102169503
Spc24	chr9	-	21757116	21757193
Map4k4	chr1	+	40003756	40003987
Map4k4	chr1	+	40003762	40003987
Map4k4	chr1	+	40008330	40008339
Map4k4	chr1	+	40011649	40011841
Map4k4	chr1	+	40014526	40014697
AC114920.2	chr8	+	60893700	60893860
AC114920.2	chr8	+	60895460	60895650
Tmem234	chr4	+	129601406	129601625
Tmem234	chr4	+	129602194	129602261
Terf2	chr8	-	107094821	107094952
Nufip2	chr11	+	77688286	77688331
Safb2	chr17	-	56567532	56567624
Safb2	chr17	-	56571209	56571319
Safb2	chr17	-	56574201	56574302
Safb2	chr17	-	56575354	56576012
Zfand3	chr17	+	30135322	30135505
Zfand3	chr17	+	30135322	30135505
Zfand3	chr17	+	30153302	30153368
Zfand3	chr17	+	30192562	30192730
Tipin	chr9	+	64289709	64289782
Tipin	chr9	+	64290373	64290449
Tipin	chr9	+	64294322	64294386
Ptprs	chr17	-	56421832	56421844
Bola2	chr7	+	126696182	126696280
Bola2	chr7	+	126696220	126696280
Serpinb6a	chr13	-	33935572	33935794
Serpinb6a	chr13	-	33935618	33935794
Serpinb6a	chr13	-	33935626	33935794
Mrpl24	chr3	+	87919802	87919828
Minos1	chr4	-	139105855	139105903
Hsd17b14	chr7	+	45562914	45563019
Hsd17b14	chr7	+	45565954	45566022
Hsd17b14	chr7	+	45566119	45566216
Mob4	chr1	+	55136676	55136739
Mob4	chr1	+	55145123	55145224
Tmem258	chr19	+	10205749	10206124
Renbp	chrX	-	73926215	73926347
Nadk2	chr15	+	9091174	9091258
Polr1a	chr6	+	71952985	71953084
Snd1	chr6	+	28523726	28523805
Mta1	chr12	+	113120210	113120261
Mta1	chr12	+	113127614	113127714
Mta1	chr12	+	113133540	113133576
Mta1	chr12	+	113135796	113135828
Fignl1	chr11	-	11806095	11806215
Csnk2a1	chr2	+	152250401	152250611
Csnk2a1	chr2	+	152257940	152257991
Hat1	chr2	+	71420174	71420354
Hat1	chr2	+	71434033	71434206
Hat1	chr2	+	71434054	71434206
Ifrd2	chr9	+	107591201	107591307
Zc3h11a	chr1	-	133653972	133654438
Larp1	chr11	+	58040689	58040755
Tamm41	chr6	-	115016082	115016228
Tamm41	chr6	-	115034155	115034250
Ciapin1	chr8	-	94823652	94823731
Ciapin1	chr8	-	94826634	94826708
Ciapin1	chr8	-	94831772	94831925
Tle4	chr19	-	14465285	14465418
Tle4	chr19	-	14467179	14467233
Tle4	chr19	-	14544787	14544862
Tle4	chr19	-	14564388	14564451
Cnot1	chr8	-	95748843	95749074
Cnot1	chr8	-	95774629	95774722
Cnot1	chr8	-	95774629	95774728
Cnot1	chr8	-	95788629	95788904
Lap3	chr5	+	45500402	45500567
Sympk	chr7	+	19036163	19036237
RP23-334I5.4	chr4	+	139643389	139643542
Pcmt1	chr10	-	7638867	7638995
Nxt1	chr2	+	148674463	148674598
Slc12a7	chr13	+	73800384	73800489
Mtcl1	chr17	-	66354122	66354377
Kdelc1	chr1	-	44112644	44113175
Kdelc1	chr1	-	44114693	44114899
Preb	chr5	-	30955929	30956089
Preb	chr5	-	30956261	30956334
Preb	chr5	-	30958232	30958357
Ccar1	chr10	-	62760093	62760279
Ccar1	chr10	-	62764323	62764534
Cdc42se2	chr11	-	54740237	54740550
Cdc42se2	chr11	-	54740237	54740550
Cdc42se2	chr11	-	54755825	54755924
Cdc42se2	chr11	-	54756405	54756559
Rab11a	chr9	-	64728233	64728429
Sec13	chr6	-	113734545	113734679
Sec13	chr6	-	113737953	113737998
Psenen	chr7	-	30562323	30562428
Zmym4	chr4	-	126870182	126870294
Mdp1	chr14	-	55659987	55660098
Tfpi	chr2	-	84458022	84458133
Stau1	chr2	-	166952325	166952472
Rexo2	chr9	-	48471819	48471873
Rexo2	chr9	-	48479309	48479393
Smc1a	chrX	+	152059627	152059779
Mapkapk3	chr9	-	107257414	107257500
Sult4a1	chr15	-	84078768	84078897
Ttll12	chr15	-	83586850	83586984
Upf3a	chr8	+	13786146	13786253
Guk1	chr11	-	59185941	59186038
Denr	chr5	+	123915190	123915210
Suclg2	chr6	-	95595653	95595753
Nme1	chr11	-	93960667	93960780
Pcbp4	chr9	+	106461264	106461393
Pcbp4	chr9	+	106461848	106461923
Pcbp4	chr9	+	106462342	106462414
Pcbp4	chr9	+	106462361	106462414
Rpe	chr1	+	66714576	66714716
Ankrd10	chr8	-	11615814	11615910
Ankrd10	chr8	-	11620261	11620373
Ankrd10	chr8	-	11632865	11633018
Grwd1	chr7	-	45830291	45830409
Otud5	chrX	+	7873839	7873953
Zc3h18	chr8	+	122410880	122410985
Zc3h18	chr8	+	122411637	122411703
Eps15	chr4	+	109382784	109382966
Elovl6	chr3	+	129628282	129628434
Larp7	chr3	-	127546653	127546818
Nucb1	chr7	-	45503177	45503285
Dbnl	chr11	+	5795447	5795594
RP23-43G12.1	chr12	-	85819478	85819569
RP23-43G12.1	chr12	-	85822087	85822248
Fancd2	chr6	+	113533773	113533871
Fancd2	chr6	+	113593229	113593331
Rps21	chr2	+	180257620	180257683
Rps21	chr2	+	180257985	180258057
Atp5k	chr5	-	108433730	108433829
Rab8a	chr8	+	72176322	72176388
Rad50	chr11	-	53688094	53688277
Nsmce4a	chr7	-	130543365	130543424
Pigs	chr11	+	78328731	78328871
Pola1	chrX	-	93375590	93375684
Nfatc3	chr8	+	106078603	106079741
Nfatc3	chr8	+	106119321	106119425
Cog4	chr8	+	110865976	110866095
Aars	chr8	+	111033639	111033908
Aars	chr8	+	111036908	111037073
Tnpo2	chr8	+	85050358	85050530
Tnpo2	chr8	+	85051698	85051806
Tnpo2	chr8	+	85055339	85055467
Wasf2	chr4	+	133192104	133192260
Mrpl13	chr15	-	55548141	55548235
Mrpl13	chr15	-	55548141	55548235
Mrpl13	chr15	-	55555319	55555443
Mrpl13	chr15	-	55555319	55555443
Smyd2	chr1	-	189899817	189899928
Bsg	chr10	+	79708696	79709044
Bsg	chr10	+	79709670	79709827
Cdc5l	chr17	-	45404593	45404791
Mapk14	chr17	+	28692755	28692800
Smc6	chr12	+	11273993	11274111
Smc6	chr12	+	11276259	11276365
Smc6	chr12	+	11276259	11276365
Smc6	chr12	+	11309198	11309304
Smc6	chr12	+	11316618	11316716
Gga1	chr15	+	78885863	78885944
Ubac2	chr14	+	121973608	121973732
Ubac2	chr14	+	121983267	121983315
Strn4	chr7	+	16831464	16831580
Strn4	chr7	+	16831485	16831580
Strn4	chr7	+	16838562	16838649
Morf4l2	chrX	-	136735545	136735622
Morf4l2	chrX	-	136739804	136739894
Morf4l2	chrX	-	136739804	136739894
Morf4l2	chrX	-	136740945	136741119
Csrp2	chr10	+	110937736	110937866
Uqcrc2	chr7	+	120640233	120640298
Mettl16	chr11	+	74773521	74773649
Mettl16	chr11	+	74784057	74784257
Mettl16	chr11	+	74787554	74787695
Mettl16	chr11	+	74800325	74800455
Mettl16	chr11	+	74802892	74803012
Mettl16	chr11	+	74805252	74805342
Mettl16	chr11	+	74808528	74808657
Jarid2	chr13	+	44758848	44759018
Jarid2	chr13	+	44823379	44823515
Jarid2	chr13	+	44848279	44848421
Cox17	chr16	+	38349676	38349731
Gnl3l	chrX	-	150999696	150999803
Pdlim7	chr13	-	55508207	55508326
Pdlim7	chr13	-	55508207	55508326
Calu	chr6	+	29361559	29361753
Tulp3	chr6	-	128327955	128328077
Ndufa12	chr10	+	94203287	94203375
Pbk	chr14	+	65811930	65812024
Atxn2	chr5	+	121785758	121785866
Atxn2	chr5	+	121813384	121813553
Pex6	chr17	+	46724626	46724704
Atp5j2	chr5	-	145188192	145188258
Atp5j2	chr5	-	145188192	145188322
Nsfl1c	chr2	+	151504110	151504203
Polg	chr7	-	79456434	79456512
Polg	chr7	-	79461697	79461893
Dlst	chr12	+	85111497	85111531
Dlst	chr12	+	85115272	85115321
Dlst	chr12	+	85129791	85129865
Ssbp3	chr4	+	107009678	107009768
Ssbp3	chr4	+	107027216	107027297
Ssbp3	chr4	+	107027216	107027297
Ssbp3	chr4	+	107028192	107028252
Ssbp3	chr4	+	107038221	107038257
Sun1	chr5	+	139229752	139229944
Sun1	chr5	+	139231126	139231237
Shc1	chr3	+	89422177	89422345
Shc1	chr3	+	89423696	89423816
Shc1	chr3	+	89424189	89424243
RP23-359G8.3	chr13	-	111447895	111447955
RP23-359G8.3	chr13	-	111453023	111453247
Rbpms2	chr9	+	65649966	65650005
Rbpms2	chr9	+	65649966	65650005
Rbpms2	chr9	+	65650561	65650624
Rbpms2	chr9	+	65650561	65650624
Zcrb1	chr15	-	93391453	93391565
Mbd3	chr10	-	80393094	80393280
Commd2	chr3	-	57650690	57650773
Tmpo	chr10	-	91153084	91153180
Tmpo	chr10	-	91153277	91153397
Arih1	chr9	-	59426613	59426706
Arih1	chr9	-	59454401	59454469
Snrpe	chr1	-	133606500	133606579
Ube2g1	chr11	+	72663070	72663173
U2surp	chr9	-	95464362	95464481
U2surp	chr9	-	95488745	95488789
U2surp	chr9	-	95500687	95500819
U2surp	chr9	-	95500687	95500873
Gnb2	chr5	-	137529003	137529205
Vps50	chr6	+	3545509	3545642
Tomm34	chr2	-	164058665	164058813
Mtmr14	chr6	+	113240284	113240433
Mtmr14	chr6	+	113253730	113253806
Mtmr14	chr6	+	113269500	113269559
Espl1	chr15	+	102304925	102305165
Espl1	chr15	+	102313182	102313339
Espl1	chr15	+	102322867	102322972
Rnaseh2b	chr14	+	62348520	62348628
Rnaseh2b	chr14	+	62348561	62348628
Rnaseh2b	chr14	+	62370471	62370552
Pigt	chr2	+	164501273	164501371
Ppan	chr9	+	20890638	20890715
Mrps10	chr17	+	47372572	47372645
Mrps10	chr17	+	47372575	47372645
Mrps10	chr17	+	47375933	47376042
Mrps10	chr17	+	47377759	47377849
Gmpr2	chr14	+	55676754	55676836
Lig1	chr7	+	13306212	13306295
Ppp2r1b	chr9	+	50873646	50873707
Mtch1	chr17	-	29333774	29333842
Mtch1	chr17	-	29341064	29341201
Sulf1	chr1	+	12786078	12786151
Cacul1	chr19	-	60534135	60534274
Cacul1	chr19	-	60537413	60537503
Plaa	chr4	-	94573981	94574083
Plaa	chr4	-	94575165	94575234
Plaa	chr4	-	94589880	94590074
Ubap2l	chr3	-	90001817	90001868
Ubap2l	chr3	-	90001817	90001868
Ubap2l	chr3	-	90031295	90031370
Ubap2l	chr3	-	90031310	90031370
Ppp2r2a	chr14	-	67037937	67038008
Mvd	chr8	-	122436473	122436589
Mvd	chr8	-	122439955	122440058
Rps6ka6	chrX	-	111450291	111450354
Sec24b	chr3	-	129990294	129990470
Yeats4	chr10	-	117217428	117217521
Ppip5k2	chr1	-	97756843	97756934
Ppip5k2	chr1	-	97756843	97756934
Dctn1	chr6	+	83189076	83189268
Sap30bp	chr11	+	115938009	115938057
Pqbp1	chrX	-	7895992	7896105
Tex10	chr4	-	48436436	48436517
Hnrnpd	chr5	-	99962097	99962204
Hnrnpd	chr5	-	99962133	99962204
Hnrnpd	chr5	-	99963730	99963877
Hnrnpd	chr5	-	99964669	99964801
Hnrnpd	chr5	-	99976533	99976590
Edc3	chr9	+	57715947	57716267
Uba3	chr6	-	97201916	97201997
Uba3	chr6	-	97205305	97205347
Ppdpf	chr2	+	181187808	181187886
Arpc1b	chr5	+	145122531	145122636
Isyna1	chr8	+	70594619	70594748
Isyna1	chr8	+	70595360	70595554
Npepps	chr11	-	97236064	97236169
Npepps	chr11	-	97236064	97236221
Npepps	chr11	-	97242602	97242803
Npepps	chr11	-	97250627	97250743
Npepps	chr11	-	97263895	97264026
Mfge8	chr7	-	79143277	79143388
Dars2	chr1	-	161044958	161045069
Dars2	chr1	-	161049937	161050000
Dars2	chr1	-	161056460	161056530
Dars2	chr1	-	161065224	161065291
Ap2m1	chr16	+	20537617	20537734
Nudt21	chr8	-	94032301	94032502
Myef2	chr2	-	125097562	125097634
Myef2	chr2	-	125097562	125097634
Myef2	chr2	-	125097976	125098075
Myef2	chr2	-	125097976	125098075
Myef2	chr2	-	125098449	125098518
Myef2	chr2	-	125109153	125109203
Myef2	chr2	-	125109669	125109823
Myef2	chr2	-	125110479	125110671
Sik1	chr17	-	31854893	31855064
Dhrs4	chr14	+	55486116	55486218
Dhrs4	chr14	+	55487092	55487163
Pebp1	chr5	-	117284063	117284129
Atp6v0b	chr4	-	117886067	117886145
Eif2b3	chr4	+	117052723	117052835
Eif2b3	chr4	+	117081557	117081661
Cluh	chr11	+	74656422	74656625
Cluh	chr11	+	74665692	74665777
Piezo1	chr8	-	122489554	122489626
Exoc5	chr14	-	49034807	49035017
Kctd3	chr1	-	188976370	188976707
Kctd3	chr1	-	188976610	188976707
Kctd3	chr1	-	189000252	189000326
Asah1	chr8	-	41360252	41360299
Atp13a3	chr16	-	30321805	30321895
Atp13a3	chr16	-	30349684	30349873
Atp13a3	chr16	-	30352267	30352399
H2afv	chr11	-	6433723	6433837
H2afv	chr11	-	6439375	6439453
Prpf6	chr2	+	181640591	181640714
Dhrs7b	chr11	+	60852418	60852511
Dhrs7b	chr11	+	60855699	60855852
Zfp280c	chrX	-	48550051	48550359
Rabep1	chr11	+	70919176	70919281
Pdcl3	chr1	+	38991245	38991375
Eef1d	chr15	-	75897225	75897282
Eef1d	chr15	-	75897225	75897282
Eef1d	chr15	-	75900690	75900762
Eef1d	chr15	-	75900690	75900762
Eef1d	chr15	-	75900690	75900762
Eef1d	chr15	-	75902678	75903818
Ctnnb1	chr9	+	120950172	120950233
Ccdc90b	chr7	+	92572538	92572640
Trmt1	chr8	+	84691251	84691439
Dazap1	chr10	+	80280928	80281011
Napa	chr7	+	16112583	16112630
Napa	chr7	+	16113111	16113189
Napa	chr7	+	16113475	16113560
Gnl2	chr4	+	125037521	125037661
Yy1	chr12	+	108806478	108806641
Yy1	chr12	+	108812918	108812979
Yy1	chr12	+	108812918	108812979
Yy1	chr12	+	108814605	108814764
Yy1	chr12	+	108814605	108814764
Pkig	chr2	+	163721127	163721301
Brd4	chr17	-	32224858	32224986
RP23-211B19.2	chr8	-	85412112	85412295
RP23-211B19.2	chr8	-	85426859	85426956
Tarbp2	chr15	+	102519121	102519291
Tarbp2	chr15	+	102519121	102519291
Tarbp2	chr15	+	102522848	102523050
Eif4g2	chr7	-	111080898	111080964
Ythdc1	chr5	+	86820632	86820686
Ythdc1	chr5	+	86833507	86833642
Dnajc13	chr9	-	104184582	104184718
Dnajc13	chr9	-	104219870	104219978
Atp13a1	chr8	+	69803459	69803659
Atp13a1	chr8	+	69805645	69805842
Wdr92	chr11	+	17222196	17222327
Kdm5c	chrX	+	152239629	152239752
Kdm5c	chrX	+	152270693	152270831
Sh3bgrl3	chr4	-	134127917	134128085
Ipo7	chr7	+	110027070	110027152
Ipo7	chr7	+	110053999	110054116
Zdhhc3	chr9	-	123089031	123089156
Zdhhc3	chr9	-	123090976	123091132
Zdhhc3	chr9	-	123098922	123098974
Hnrnpul1	chr7	-	25722805	25722997
Nptn	chr9	+	58618662	58619010
Nptn	chr9	+	58640668	58640802
Nptn	chr9	+	58643528	58643802
Phb2	chr6	+	124713983	124714168
Phb2	chr6	+	124716424	124716430
Nras	chr3	+	103059938	103060034
Nras	chr3	+	103059938	103060040
Nras	chr3	+	103064115	103064157
Dut	chr2	+	125250972	125251017
Itsn1	chr16	+	91853694	91853900
Dot1l	chr10	+	80790610	80791561
Add1	chr5	+	34620831	34620918
Gfpt2	chr11	+	49807694	49807793
Pum1	chr4	+	130668924	130669298
Pum1	chr4	+	130719172	130719351
Pum1	chr4	+	130741462	130741556
Pum1	chr4	+	130743689	130743794
Pum1	chr4	+	130743692	130743794
Pum1	chr4	+	130772628	130772750
Ralbp1	chr17	-	65857661	65857793
Atp5c1	chr2	-	10056769	10056806
Dolpp1	chr2	+	30395976	30396061
Ctnna1	chr18	+	35152600	35152707
Gsto1	chr19	+	47859431	47859530
Ankfy1	chr11	+	72712156	72712349
Ankfy1	chr11	+	72755689	72755890
Tars	chr15	-	11385892	11386007
Tars	chr15	-	11388080	11388218
Fkbp1a	chr2	+	151542817	151542865
Fkbp1a	chr2	+	151543905	151544140
Fkbp1a	chr2	+	151544012	151544140
Fkbp1a	chr2	+	151545424	151545515
Fkbp1a	chr2	+	151557385	151557498
Rhoa	chr9	+	108315307	108315382
Rhoa	chr9	+	108327583	108327741
Rhoa	chr9	+	108330870	108330991
Mrpl45	chr11	+	97326781	97326931
Slc30a9	chr5	+	67324673	67324733
Atox1	chr11	-	55454880	55454956
Fkbp9	chr6	+	56873366	56873512
Rcbtb2	chr14	+	73164683	73164850
Macf1	chr4	-	123441602	123441665
Gldc	chr19	-	30158513	30158649
Ppif	chr14	+	25696003	25696092
Ppif	chr14	+	25697572	25697669
St13	chr15	-	81369393	81369442
St13	chr15	-	81399484	81399687
Vars	chr17	+	35004976	35005061
Vars	chr17	+	35005474	35005602
Vars	chr17	+	35012729	35012820
Vars	chr17	+	35014621	35014777
Stra13	chr11	-	120711389	120711478
Sap130	chr18	+	31689397	31689502
Psma4	chr9	+	54951343	54951428
Ppic	chr18	-	53410986	53411080
Ajuba	chr14	-	54573391	54573493
Mettl3	chr14	-	52296073	52296186
Mettl3	chr14	-	52296663	52296772
Mettl3	chr14	-	52298639	52298815
Tpst1	chr5	+	130101589	130102535
Tpst1	chr5	+	130129507	130129558
Eif1ad	chr19	+	5368057	5368276
Ube2z	chr11	-	96055837	96055950
Bclaf1	chr10	+	20334498	20334645
Prpf3	chr3	-	95835353	95835467
Prpf3	chr3	-	95835353	95835525
Prpf3	chr3	-	95848914	95849061
Idh3a	chr9	+	54592160	54592255
Idh3a	chr9	+	54595165	54595280
Tmem131	chr1	-	36798941	36799091
Tmem131	chr1	-	36824404	36824588
Tmem131	chr1	-	36824715	36824820
Vps25	chr11	+	101256008	101256097
Mtf2	chr5	+	108069161	108069363
Mtf2	chr5	+	108094124	108094248
Mtf2	chr5	+	108099653	108099731
Epb41	chr4	-	131929693	131929795
Tcerg1	chr18	+	42535084	42535147
Tcerg1	chr18	+	42571014	42571194
Pttg1ip	chr10	+	77589633	77589742
Rrp9	chr9	+	106484439	106484519
Ctcf	chr8	+	105670230	105670351
Ctcf	chr8	+	105674868	105675029
Akap1	chr11	-	88832307	88832370
Akap1	chr11	-	88843589	88843696
Akap1	chr11	-	88843811	88843824
Jpt2	chr17	-	24945579	24945628
Jpt2	chr17	-	24945579	24945628
Jpt2	chr17	-	24948637	24948780
Jpt2	chr17	-	24948637	24948780
Arnt	chr3	+	95484858	95484993
Znrf1	chr8	+	111609292	111609388
Ireb2	chr9	+	54883896	54884115
Ireb2	chr9	+	54903179	54903239
Sept11	chr5	+	93138437	93138596
Sept11	chr5	+	93154869	93155056
Sept11	chr5	+	93156850	93157012
Hsbp1	chr8	+	119346824	119346867
