ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5655	"ENSMUSG00000032397.7"	"Tipin"	chr9	+	64289709	64289782	64288107	64288243	64290373	64290449	5655	492,313,371,295	7,0,3,0	311,381,255,297	0,3,1,1	78	39	0.891936049192	1.0	0.972,1.0,0.984,1.0	1.0,0.984,0.992,0.993	-0.003
5656	"ENSMUSG00000032397.7"	"Tipin"	chr9	+	64290373	64290449	64289709	64289782	64294009	64294065	5656	416,281,362,235	0,0,4,0	291,267,225,287	0,0,0,0	78	39	1	1.0	1.0,1.0,0.978,1.0	1.0,1.0,1.0,1.0	-0.006
5657	"ENSMUSG00000032397.7"	"Tipin"	chr9	+	64294322	64294386	64294009	64294132	64301041	64301248	5657	386,298,338,293	0,0,0,0	259,274,220,301	0,7,0,0	78	39	1	1.0	1.0,1.0,1.0,1.0	1.0,0.951,1.0,1.0	0.012
5661	"ENSMUSG00000022537.17"	"Tmem44"	chr16	-	30518299	30518332	30511854	30514822	30529411	30529570	5661	0,0,0,0	1,3,10,0	1,2,0,0	0,0,2,0	71	39	1	1.0	0.0,0.0,0.0,NA	1.0,1.0,0.0,NA	-0.667
5663	"ENSMUSG00000022537.17"	"Tmem44"	chr16	-	30549392	30549457	30547342	30547469	30550362	30550570	5663	1,0,0,0	3,0,0,0	4,0,0,2	1,0,5,1	78	39	1	1.0	0.143,NA,NA,NA	0.667,NA,0.0,0.5	-0.246
5664	"ENSMUSG00000022537.17"	"Tmem44"	chr16	-	30549392	30549461	30547342	30547469	30550362	30550578	5664	1,2,0,0	3,0,0,0	4,0,0,0	1,0,5,1	78	39	1	1.0	0.143,1.0,NA,NA	0.667,NA,0.0,0.0	0.349
5665	"ENSMUSG00000013236.17"	"Ptprs"	chr17	-	56421832	56421844	56421239	56421352	56422128	56422286	5665	58,35,46,36	0,0,0,0	49,21,38,25	0,0,1,0	50	39	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.967,1.0	0.008
5666	"ENSMUSG00000013236.17"	"Ptprs"	chr17	-	56425326	56425926	56424879	56424977	56426386	56426504	5666	18,4,10,11	0,0,7,0	14,15,25,9	2,1,0,0	78	39	0.106502180833	0.7605638162	1.0,1.0,0.417,1.0	0.778,0.882,1.0,1.0	-0.061
5667	"ENSMUSG00000013236.17"	"Ptprs"	chr17	-	56427790	56427817	56426386	56426504	56427938	56428132	5667	0,0,0,0	14,9,10,3	1,1,0,7	23,1,6,14	65	39	0.0069243260323	0.114757310859	0.0,0.0,0.0,0.0	0.025,0.375,0.0,0.231	-0.158
5669	"ENSMUSG00000013236.17"	"Ptprs"	chr17	-	56429098	56429157	56424879	56424977	56434452	56434597	5669	7,3,0,7	4,2,22,3	3,18,8,19	10,19,8,11	78	39	0.401822420092	1.0	0.467,0.429,0.0,0.538	0.13,0.321,0.333,0.463	0.047
5670	"ENSMUSG00000013236.17"	"Ptprs"	chr17	-	56429098	56429157	56428851	56428966	56434452	56434597	5670	7,3,0,7	0,0,0,0	3,18,9,19	0,1,0,0	78	39	1	1.0	1.0,1.0,NA,1.0	1.0,0.9,1.0,1.0	0.025
5671	"ENSMUSG00000070883.3"	"Ccdc173"	chr2	-	69771931	69772124	69761721	69761886	69776129	69776269	5671	1,3,0,10	0,0,0,0	0,0,0,0	2,0,0,0	78	39	1	1.0	1.0,1.0,NA,1.0	0.0,NA,NA,NA	1.0
5674	"ENSMUSG00000003929.10"	"Zfp81"	chr17	-	33336721	33336848	33336454	33336509	33358733	33358878	5674	16,9,7,0	0,0,1,0	22,24,13,3	0,0,0,0	78	39	1	1.0	1.0,1.0,0.778,NA	1.0,1.0,1.0,1.0	-0.074
5676	"ENSMUSG00000047721.8"	"Bola2"	chr7	+	126696182	126696280	126695435	126696099	126696554	126697058	5676	351,181,263,142	5,0,0,0	198,233,216,257	0,2,0,0	78	39	1	1.0	0.972,1.0,1.0,1.0	1.0,0.983,1.0,1.0	-0.003
5677	"ENSMUSG00000047721.8"	"Bola2"	chr7	+	126696220	126696280	126695965	126696099	126696554	126696693	5677	223,106,128,66	5,0,0,0	96,98,108,118	0,2,0,0	78	39	1	1.0	0.957,1.0,1.0,1.0	1.0,0.961,1.0,1.0	-0.001
5678	"ENSMUSG00000060147.15"	"Serpinb6a"	chr13	-	33935568	33935794	33931471	33931646	33935921	33935955	5678	0,3,0,0	149,122,136,73	1,7,5,4	88,92,72,90	78	39	0.0530692590534	0.47488376796	0.0,0.012,0.0,0.0	0.006,0.037,0.034,0.022	-0.022
5679	"ENSMUSG00000060147.15"	"Serpinb6a"	chr13	-	33935572	33935794	33931471	33931646	33935921	33935977	5679	0,3,0,6	149,122,136,73	2,7,4,0	88,92,72,90	78	39	0.607567951784	1.0	0.0,0.012,0.0,0.039	0.011,0.037,0.027,0.0	-0.006
5680	"ENSMUSG00000060147.15"	"Serpinb6a"	chr13	-	33935618	33935794	33931471	33931646	33935921	33935954	5680	0,3,0,0	149,122,136,73	1,7,1,0	88,92,72,90	78	39	1	1.0	0.0,0.012,0.0,0.0	0.006,0.037,0.007,0.0	-0.009
5681	"ENSMUSG00000060147.15"	"Serpinb6a"	chr13	-	33935626	33935794	33931471	33931646	33935921	33935996	5681	3,6,3,3	149,122,136,73	5,7,2,0	88,92,72,90	78	39	0.607883776871	1.0	0.01,0.024,0.011,0.02	0.028,0.037,0.014,0.0	-0.003
5684	"ENSMUSG00000019710.13"	"Mrpl24"	chr3	+	87919802	87919828	87919535	87919705	87921816	87922052	5684	46,36,52,23	14,14,11,1	26,51,33,39	19,16,11,9	64	39	0.180160988592	1.0	0.667,0.61,0.742,0.933	0.455,0.66,0.646,0.725	0.116
5685	"ENSMUSG00000050608.11"	"Minos1"	chr4	-	139105855	139105903	139104989	139105099	139130921	139131113	5685	338,165,191,127	0,0,0,0	123,187,138,215	1,0,0,0	78	39	1	1.0	1.0,1.0,1.0,1.0	0.984,1.0,1.0,1.0	0.004
5686	"ENSMUSG00000050212.4"	"Eva1b"	chr4	+	126148883	126149045	126147743	126148631	126149235	126149874	5686	33,18,16,0	0,3,0,0	11,11,6,4	0,0,0,0	78	39	1	1.0	1.0,0.75,1.0,NA	1.0,1.0,1.0,1.0	-0.083
5687	"ENSMUSG00000050212.4"	"Eva1b"	chr4	+	126148950	126149045	126148002	126148631	126149235	126149875	5687	37,11,20,2	0,3,0,0	11,11,7,4	0,0,0,0	78	39	0.727760720563	1.0	1.0,0.647,1.0,1.0	1.0,1.0,1.0,1.0	-0.088
5688	"ENSMUSG00000030825.19"	"Hsd17b14"	chr7	+	45559025	45559106	45557607	45557674	45559380	45559472	5688	4,0,0,0	13,9,6,23	0,0,0,0	19,22,15,10	78	39	0.804974027777	1.0	0.133,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.033
5689	"ENSMUSG00000030825.19"	"Hsd17b14"	chr7	+	45562914	45563019	45559205	45559472	45566119	45566184	5689	171,111,139,97	0,1,0,0	79,123,51,85	0,0,0,0	78	39	1	1.0	1.0,0.982,1.0,1.0	1.0,1.0,1.0,1.0	-0.004
5690	"ENSMUSG00000030825.19"	"Hsd17b14"	chr7	+	45565954	45566022	45562914	45563019	45566119	45566201	5690	177,131,115,73	14,8,17,4	82,86,75,94	7,19,3,1	78	39	0.719115172517	1.0	0.863,0.891,0.772,0.901	0.854,0.694,0.926,0.979	-0.007
5691	"ENSMUSG00000030825.19"	"Hsd17b14"	chr7	+	45566119	45566216	45562914	45563019	45566646	45566687	5691	141,98,127,65	0,5,0,0	67,95,83,67	0,0,0,0	78	39	0.899148960011	1.0	1.0,0.907,1.0,1.0	1.0,1.0,1.0,1.0	-0.023
5694	"ENSMUSG00000025979.13"	"Mob4"	chr1	+	55136676	55136739	55131230	55131359	55145123	55145224	5694	130,73,65,43	0,0,0,3	55,117,47,93	0,0,2,0	78	39	1	1.0	1.0,1.0,1.0,0.878	1.0,1.0,0.922,1.0	-0.011
5695	"ENSMUSG00000025979.13"	"Mob4"	chr1	+	55145123	55145224	55136676	55136739	55148318	55148361	5695	142,79,74,46	0,0,0,0	66,126,72,115	0,0,1,0	78	39	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.973,1.0	0.007
5697	"ENSMUSG00000023460.12"	"Rab12"	chr17	-	66504988	66505178	66500348	66500448	66506032	66506093	5697	11,1,8,0	42,6,13,5	2,2,2,3	10,7,8,10	78	39	0.739197962188	1.0	0.116,0.077,0.235,0.0	0.091,0.125,0.111,0.13	-0.007
5701	"ENSMUSG00000033949.11"	"Trim36"	chr18	-	46186121	46186268	46178400	46178496	46188390	46188716	5701	3,4,13,4	2,0,0,0	5,2,0,0	0,0,0,0	78	39	1	1.0	0.429,1.0,1.0,1.0	1.0,1.0,NA,NA	-0.143
5702	"ENSMUSG00000033949.11"	"Trim36"	chr18	-	46188390	46188716	46178400	46178496	46196073	46196308	5702	4,4,1,3	1,0,0,0	0,7,0,5	0,0,0,0	78	39	1	1.0	0.667,1.0,1.0,1.0	NA,1.0,NA,1.0	-0.083
5709	"ENSMUSG00000037062.13"	"Sh3glb1"	chr3	-	144691457	144691532	144683677	144685139	144691899	144692128	5709	28,26,48,17	0,0,0,0	18,26,29,29	0,4,3,0	78	39	0.0219048271028	0.261093489259	1.0,1.0,1.0,1.0	1.0,0.765,0.829,1.0	0.101
5726	"ENSMUSG00000032558.19"	"Nphp3"	chr9	+	104023419	104023517	104022661	104022805	104024581	104024684	5726	4,1,11,6	0,0,0,0	4,10,3,2	3,0,1,0	78	39	0.312979231256	1.0	1.0,1.0,1.0,1.0	0.4,1.0,0.6,1.0	0.25
5729	"ENSMUSG00000036372.14"	"Tmem258"	chr19	+	10205749	10206124	10204013	10204264	10206423	10206533	5729	0,0,4,0	214,111,198,112	0,0,0,2	133,132,115,161	78	39	1	1.0	0.0,0.0,0.01,0.0	0.0,0.0,0.0,0.006	0.001
5730	"ENSMUSG00000067567.12"	"Hdac8"	chrX	-	102307638	102307744	102284638	102285168	102402584	102402679	5730	5,0,2,4	0,0,0,1	9,0,2,2	0,0,0,0	78	39	1	1.0	1.0,NA,1.0,0.667	1.0,NA,1.0,1.0	-0.111
5732	"ENSMUSG00000026723.10"	"Trdmt1"	chr2	-	13516658	13516716	13516014	13516144	13519755	13520099	5732	35,21,12,18	0,0,0,0	2,8,5,13	0,0,3,0	78	39	0.483828680158	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.455,1.0	0.136
5733	"ENSMUSG00000026723.10"	"Trdmt1"	chr2	-	13524950	13524997	13523425	13523497	13525617	13525694	5733	0,0,0,0	13,10,17,5	0,0,3,0	0,0,6,3	78	39	1	1.0	0.0,0.0,0.0,0.0	NA,NA,0.2,0.0	-0.1
5737	"ENSMUSG00000025006.16"	"Sorbs1"	chr19	-	40300242	40300302	40299462	40299521	40311668	40311748	5737	9,3,5,4	6,7,0,0	9,25,4,4	1,2,2,3	78	39	0.696180174726	1.0	0.429,0.176,1.0,1.0	0.818,0.862,0.5,0.4	0.006
5738	"ENSMUSG00000025006.16"	"Sorbs1"	chr19	-	40321792	40321960	40318021	40318068	40324746	40324832	5738	0,9,1,7	2,17,8,0	2,4,0,1	0,7,2,3	78	39	0.507887819974	1.0	0.0,0.209,0.059,1.0	1.0,0.222,0.0,0.143	-0.024
5741	"ENSMUSG00000025006.16"	"Sorbs1"	chr19	-	40340684	40340750	40336985	40337035	40349898	40350013	5741	0,0,0,0	11,3,9,0	0,0,0,5	6,2,3,6	78	39	1	1.0	0.0,0.0,0.0,NA	0.0,0.0,0.0,0.294	-0.073
5743	"ENSMUSG00000025006.16"	"Sorbs1"	chr19	-	40344355	40344439	40340684	40340750	40349898	40350013	5743	0,0,0,5	0,0,0,0	0,3,0,5	0,0,0,5	78	39	1	1.0	NA,NA,NA,1.0	NA,1.0,NA,0.333	0.334
5746	"ENSMUSG00000025006.16"	"Sorbs1"	chr19	-	40369689	40369719	40364993	40365166	40373475	40373617	5746	13,6,3,4	1,0,0,3	9,13,0,8	6,7,0,10	68	39	1	1.0	0.882,1.0,1.0,0.433	0.462,0.516,NA,0.315	0.398
5747	"ENSMUSG00000025006.16"	"Sorbs1"	chr19	-	40376644	40376803	40373475	40373617	40376983	40377016	5747	11,8,0,0	3,0,0,0	4,10,1,0	0,0,0,0	78	39	1	1.0	0.647,1.0,NA,NA	1.0,1.0,1.0,NA	-0.176
5748	"ENSMUSG00000025006.16"	"Sorbs1"	chr19	-	40376644	40377016	40373475	40373617	40382520	40382633	5748	15,8,1,3	8,6,0,9	9,7,7,0	0,2,2,0	78	39	1	1.0	0.484,0.4,1.0,0.143	1.0,0.636,0.636,NA	-0.251
5750	"ENSMUSG00000025006.16"	"Sorbs1"	chr19	-	40376983	40377016	40373475	40373617	40382520	40382633	5750	8,0,1,3	8,6,0,9	5,0,6,0	0,2,2,0	71	39	1	1.0	0.355,0.0,1.0,0.155	1.0,0.0,0.622,NA	-0.163
5753	"ENSMUSG00000025006.16"	"Sorbs1"	chr19	-	40395678	40395768	40393387	40393516	40398541	40398610	5753	3,0,0,0	8,8,7,20	0,0,0,0	5,0,2,1	78	39	1	1.0	0.158,0.0,0.0,0.0	0.0,NA,0.0,0.0	0.04
5756	"ENSMUSG00000025006.16"	"Sorbs1"	chr19	-	40501448	40501585	40451313	40451398	40513670	40513750	5756	0,1,0,5	4,0,0,3	2,0,0,3	0,0,3,0	78	39	1	1.0	0.0,1.0,NA,0.455	1.0,NA,0.0,1.0	-0.182
5760	"ENSMUSG00000041975.17"	"Mettl8"	chr2	-	70976073	70976137	70973252	70973392	70980376	70980426	5760	19,9,18,16	0,0,0,0	11,6,5,7	2,0,0,0	78	39	1	1.0	1.0,1.0,1.0,1.0	0.733,1.0,1.0,1.0	0.067
5762	"ENSMUSG00000024201.12"	"Kdm4b"	chr17	+	56344333	56344442	56326061	56326229	56351632	56351797	5762	3,5,4,1	7,0,3,2	0,0,0,4	0,3,0,9	78	39	1	1.0	0.176,1.0,0.4,0.2	NA,0.0,NA,0.182	0.353
5763	"ENSMUSG00000079179.9"	"Rab10os"	chr12	+	3238833	3239009	3238028	3238112	3241521	3241578	5763	0,2,0,0	4,0,0,2	9,7,6,4	0,0,0,0	78	39	1	1.0	0.0,1.0,NA,0.0	1.0,1.0,1.0,1.0	-0.667
5764	"ENSMUSG00000079179.9"	"Rab10os"	chr12	+	3247351	3247438	3241521	3241578	3249866	3250376	5764	0,9,0,0	0,0,0,4	0,0,1,0	0,0,0,0	78	39	1	1.0	NA,1.0,NA,0.0	NA,NA,1.0,NA	-0.5
5765	"ENSMUSG00000031387.14"	"Renbp"	chrX	-	73926215	73926347	73922350	73922438	73927812	73927988	5765	109,52,99,91	0,0,0,0	64,62,67,72	0,0,0,3	78	39	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.923	0.019
5766	"ENSMUSG00000031387.14"	"Renbp"	chrX	-	73930004	73930080	73929588	73929853	73930407	73930517	5766	29,20,33,16	0,0,0,0	26,38,20,39	0,0,2,2	78	39	0.806010246801	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.833,0.907	0.065
5767	"ENSMUSG00000031387.14"	"Renbp"	chrX	-	73930186	73930262	73930004	73930080	73930407	73930517	5767	33,38,71,14	1,0,1,0	16,33,43,33	0,7,0,1	78	39	0.00818147144475	0.130280806444	0.943,1.0,0.973,1.0	1.0,0.702,1.0,0.943	0.068
5768	"ENSMUSG00000031387.14"	"Renbp"	chrX	-	73930228	73930262	73930004	73930080	73930407	73930517	5768	30,14,45,7	1,0,1,0	15,24,23,28	0,7,0,1	72	39	1	1.0	0.942,1.0,0.961,1.0	1.0,0.65,1.0,0.938	0.079
5769	"ENSMUSG00000022253.15"	"Nadk2"	chr15	+	9091174	9091258	9085724	9085806	9092713	9092850	5769	54,55,69,38	0,0,0,0	28,70,37,65	0,0,0,2	78	39	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.942	0.014
5770	"ENSMUSG00000022253.15"	"Nadk2"	chr15	+	9098808	9098874	9096013	9096092	9100105	9100145	5770	7,1,15,0	21,13,37,4	9,14,5,3	7,26,6,13	78	39	0.0532961637241	0.475243094807	0.143,0.037,0.169,0.0	0.391,0.212,0.294,0.103	-0.163
5777	"ENSMUSG00000049553.11"	"Polr1a"	chr6	+	71952985	71953084	71950762	71950921	71954692	71954836	5777	123,56,75,55	0,0,0,0	75,64,42,85	3,0,0,0	78	39	1	1.0	1.0,1.0,1.0,1.0	0.926,1.0,1.0,1.0	0.018
5779	"ENSMUSG00000001424.14"	"Snd1"	chr6	+	28523726	28523805	28520144	28520265	28526052	28526213	5779	249,167,262,177	0,0,0,0	196,215,120,241	0,0,0,2	78	39	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.984	0.004
5780	"ENSMUSG00000019873.8"	"Reep3"	chr10	-	67014087	67014164	67011671	67013786	67014901	67015047	5780	6,0,0,0	2,4,20,0	0,0,1,0	7,0,7,4	78	39	1	1.0	0.6,0.0,0.0,NA	0.0,NA,0.067,0.0	0.178
5788	"ENSMUSG00000021144.14"	"Mta1"	chr12	+	113120210	113120261	113116987	113117081	113120826	113120953	5788	26,21,35,30	73,51,97,66	15,12,30,44	59,78,44,64	78	39	0.912020927784	1.0	0.151,0.171,0.153,0.185	0.113,0.071,0.254,0.256	-0.009
5789	"ENSMUSG00000021144.14"	"Mta1"	chr12	+	113127614	113127714	113126774	113126877	113128031	113128220	5789	221,155,201,140	0,0,0,0	102,166,125,124	0,0,0,3	78	39	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.954	0.012
5790	"ENSMUSG00000021144.14"	"Mta1"	chr12	+	113133540	113133576	113133184	113133337	113135796	113135828	5790	6,2,1,0	53,35,40,29	5,8,2,0	47,51,54,62	74	39	0.393605910137	1.0	0.056,0.029,0.013,0.0	0.053,0.076,0.019,0.0	-0.012
5791	"ENSMUSG00000021144.14"	"Mta1"	chr12	+	113135796	113135828	113133184	113133337	113136280	113136432	5791	122,86,130,68	0,2,0,0	88,117,128,139	0,0,0,0	70	39	1	1.0	1.0,0.96,1.0,1.0	1.0,1.0,1.0,1.0	-0.01
5792	"ENSMUSG00000034893.8"	"Cog3"	chr14	-	75737962	75738043	75733897	75733941	75739503	75739629	5792	28,14,16,20	0,1,0,0	21,20,13,17	0,0,0,0	78	39	1	1.0	1.0,0.875,1.0,1.0	1.0,1.0,1.0,1.0	-0.031
5795	"ENSMUSG00000023951.17"	"Vegfa"	chr17	-	46020990	46021122	46016992	46018879	46024064	46024094	5795	23,13,46,12	0,0,7,3	23,15,15,18	3,2,2,0	78	39	0.379128930663	1.0	1.0,1.0,0.767,0.667	0.793,0.789,0.789,1.0	0.016
5796	"ENSMUSG00000023951.17"	"Vegfa"	chr17	-	46022276	46022348	46018857	46018879	46024064	46024094	5796	0,4,3,1	0,0,7,3	2,0,1,4	3,2,2,0	78	39	1	1.0	NA,1.0,0.176,0.143	0.25,0.0,0.2,1.0	0.077
5797	"ENSMUSG00000023951.17"	"Vegfa"	chr17	-	46022276	46022348	46020990	46021122	46024064	46024094	5797	2,4,8,1	14,4,23,4	5,10,8,12	16,2,9,10	78	39	0.0155287389887	0.204144874202	0.067,0.333,0.148,0.111	0.135,0.714,0.308,0.375	-0.218
5798	"ENSMUSG00000023951.17"	"Vegfa"	chr17	-	46022294	46022348	46020990	46021122	46024064	46024094	5798	0,4,3,1	14,4,23,4	2,0,1,4	16,2,9,10	78	39	0.894520307401	1.0	0.0,0.333,0.061,0.111	0.059,0.0,0.053,0.167	0.056
5799	"ENSMUSG00000035455.12"	"Fignl1"	chr11	-	11805958	11806215	11800551	11803063	11808894	11808932	5799	49,15,29,8	8,15,5,4	17,2,20,6	4,15,4,3	78	39	0.309061660041	1.0	0.754,0.333,0.744,0.5	0.68,0.062,0.714,0.5	0.094
5800	"ENSMUSG00000035455.12"	"Fignl1"	chr11	-	11806095	11806215	11800287	11803063	11808884	11808962	5800	56,26,20,35	0,0,3,0	30,18,22,20	0,0,0,0	78	39	1	1.0	1.0,1.0,0.769,1.0	1.0,1.0,1.0,1.0	-0.058
5801	"ENSMUSG00000035455.12"	"Fignl1"	chr11	-	11806095	11806215	11800287	11803063	11808894	11808925	5801	103,41,44,40	8,15,5,4	44,20,42,20	4,15,4,3	78	39	0.537100940098	1.0	0.866,0.577,0.815,0.833	0.846,0.4,0.84,0.769	0.059
5810	"ENSMUSG00000074698.10"	"Csnk2a1"	chr2	+	152250401	152250611	152226838	152226991	152254209	152254321	5810	98,79,116,72	1,0,0,0	98,139,57,99	0,0,0,9	78	39	0.0772333922851	0.612116252115	0.98,1.0,1.0,1.0	1.0,1.0,1.0,0.846	0.033
5812	"ENSMUSG00000074698.10"	"Csnk2a1"	chr2	+	152257940	152257991	152257377	152257479	152258675	152258735	5812	105,103,93,63	0,0,0,0	106,116,91,116	0,0,1,0	78	39	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.978,1.0	0.006
5813	"ENSMUSG00000029761.16"	"Cald1"	chr6	+	34662127	34662216	34598499	34598665	34685962	34686074	5813	15,21,4,5	0,0,0,0	9,10,4,11	0,0,0,7	78	39	0.0230063210386	0.270764984949	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.44	0.14
5814	"ENSMUSG00000029761.16"	"Cald1"	chr6	+	34747885	34747969	34745980	34746639	34753442	34753588	5814	4,8,0,1	5,2,4,0	12,12,17,11	10,1,0,0	78	39	0.00910194645869	0.139272406469	0.286,0.667,0.0,1.0	0.375,0.857,1.0,1.0	-0.32
5815	"ENSMUSG00000029761.16"	"Cald1"	chr6	+	34747885	34747969	34746006	34746015	34753442	34753588	5815	2,8,3,3	39,47,25,35	8,10,14,7	25,14,13,18	78	39	9.36551146524e-07	0.000157834883499	0.025,0.078,0.057,0.041	0.138,0.263,0.35,0.163	-0.178
5816	"ENSMUSG00000029761.16"	"Cald1"	chr6	+	34747891	34747969	34745618	34746015	34753442	34753588	5816	2,3,0,0	39,47,25,35	8,10,14,5	25,14,13,18	78	39	3.25539595281e-12	2.46881090571e-09	0.025,0.031,0.0,0.0	0.138,0.263,0.35,0.122	-0.204
5817	"ENSMUSG00000029761.16"	"Cald1"	chr6	+	34747891	34747969	34745618	34746639	34753442	34753588	5817	2,3,0,0	5,2,4,0	8,10,14,5	10,1,0,0	78	39	1	1.0	0.167,0.429,0.0,NA	0.286,0.833,1.0,1.0	-0.581
5819	"ENSMUSG00000027018.11"	"Hat1"	chr2	+	71420174	71420354	71410142	71410263	71420589	71420711	5819	663,423,519,330	2,0,3,0	363,519,335,358	0,0,3,3	78	39	1	1.0	0.994,1.0,0.989,1.0	1.0,1.0,0.982,0.984	0.004
5820	"ENSMUSG00000027018.11"	"Hat1"	chr2	+	71434033	71434206	71420589	71421739	71438695	71438812	5820	189,173,181,142	7,0,0,0	140,154,148,164	3,0,0,5	78	39	0.60898871728	1.0	0.931,1.0,1.0,1.0	0.959,1.0,1.0,0.943	0.007
5821	"ENSMUSG00000027018.11"	"Hat1"	chr2	+	71434054	71434206	71421632	71421739	71438695	71438812	5821	546,410,374,383	7,0,0,0	391,412,368,416	3,0,0,5	78	39	1	1.0	0.975,1.0,1.0,1.0	0.985,1.0,1.0,0.977	0.003
5822	"ENSMUSG00000063663.11"	"Brwd3"	chrX	-	108749282	108749441	108737015	108743770	108750230	108750328	5822	13,0,0,6	2,0,0,0	11,7,2,9	0,0,0,1	78	39	1	1.0	0.765,NA,NA,1.0	1.0,1.0,1.0,0.818	-0.072
5826	"ENSMUSG00000010048.10"	"Ifrd2"	chr9	+	107591201	107591307	107590931	107591110	107591567	107591694	5826	84,50,88,20	0,0,0,1	66,89,52,79	0,0,0,0	78	39	1	1.0	1.0,1.0,1.0,0.909	1.0,1.0,1.0,1.0	-0.023
5828	"ENSMUSG00000021109.13"	"Hif1a"	chr12	+	73944910	73945037	73944078	73944187	73945551	73947530	5828	195,109,84,88	3,0,0,7	122,78,56,123	2,0,0,0	78	39	0.0482806537272	0.446182370393	0.97,1.0,1.0,0.863	0.968,1.0,1.0,1.0	-0.034
5829	"ENSMUSG00000034189.5"	"Hsdl1"	chr8	-	119574448	119574524	119567856	119567991	119575091	119575175	5829	0,5,0,0	10,0,0,3	0,1,0,0	1,0,9,2	78	39	1	1.0	0.0,1.0,NA,0.0	0.0,1.0,0.0,0.0	0.083
5830	"ENSMUSG00000026811.18"	"St6galnac6"	chr2	+	32608041	32608096	32607025	32607111	32609225	32609316	5830	4,0,1,0	6,0,0,0	2,7,6,0	5,1,0,5	78	39	1	1.0	0.25,NA,1.0,NA	0.167,0.778,1.0,0.0	0.139
5831	"ENSMUSG00000026811.18"	"St6galnac6"	chr2	+	32608041	32608225	32607010	32607111	32609225	32609316	5831	0,0,0,0	6,0,0,0	4,0,0,0	5,1,0,5	78	39	1	1.0	0.0,NA,NA,NA	0.286,0.0,NA,0.0	-0.095
5833	"ENSMUSG00000026811.18"	"St6galnac6"	chr2	+	32609225	32609316	32606960	32607111	32612223	32612327	5833	10,3,1,3	5,0,0,0	6,4,6,7	1,8,2,0	78	39	0.1394540497	0.894363339884	0.5,1.0,1.0,1.0	0.75,0.2,0.6,1.0	0.238
5836	"ENSMUSG00000102976.6"	"Zc3h11a"	chr1	-	133653972	133654438	133647335	133647529	133661236	133661296	5836	82,56,26,23	1,0,0,0	43,71,41,30	0,0,0,0	78	39	1	1.0	0.976,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.006
5837	"ENSMUSG00000102976.6"	"Zc3h11a"	chr1	-	133655344	133655398	133653972	133654032	133660575	133660621	5837	23,1,4,9	0,0,0,0	7,8,5,3	0,0,3,0	78	39	0.483824593865	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.455,1.0	0.136
5838	"ENSMUSG00000102976.6"	"Zc3h11a"	chr1	-	133655344	133655398	133653972	133654032	133661236	133661318	5838	27,4,20,18	5,0,6,9	21,24,7,5	7,12,1,18	78	39	0.126885998093	0.843525907556	0.73,1.0,0.625,0.5	0.6,0.5,0.778,0.122	0.214
5839	"ENSMUSG00000102976.6"	"Zc3h11a"	chr1	-	133655344	133655398	133653972	133654032	133661255	133661360	5839	23,6,4,15	0,0,0,0	7,8,6,3	5,0,0,0	78	39	0.121777978251	0.821375201833	1.0,1.0,1.0,1.0	0.412,1.0,1.0,1.0	0.147
5841	"ENSMUSG00000102976.6"	"Zc3h11a"	chr1	-	133655344	133655398	133654319	133654438	133661255	133661360	5841	0,5,0,6	2,0,0,0	1,0,1,0	0,0,0,0	78	39	1	1.0	0.0,1.0,NA,1.0	1.0,NA,1.0,NA	-0.333
5843	"ENSMUSG00000102976.6"	"Zc3h11a"	chr1	-	133660575	133660621	133653972	133654032	133661236	133661380	5843	0,0,4,0	5,0,6,9	0,0,3,0	7,12,1,18	78	39	1	1.0	0.0,NA,0.25,0.0	0.0,0.0,0.6,0.0	-0.067
5844	"ENSMUSG00000102976.6"	"Zc3h11a"	chr1	-	133660575	133660621	133653972	133654032	133661255	133661359	5844	0,3,0,0	0,0,0,0	0,0,3,0	5,0,0,0	78	39	1	1.0	NA,1.0,NA,NA	0.0,NA,1.0,NA	0.5
5845	"ENSMUSG00000102976.6"	"Zc3h11a"	chr1	-	133660575	133660621	133655344	133655398	133661236	133661380	5845	0,0,4,0	4,3,16,9	0,0,0,0	14,16,2,2	78	39	0.83059123513	1.0	0.0,0.0,0.111,0.0	0.0,0.0,0.0,0.0	0.028
